review_id,sentences_ids,sentences_texts,sentences_opinions
0,0,The mussles appetizer was delicious along with my peppercorn steak.,mussles appetizer positive <sep> steak neutral
0,0,We made reservations for 6pm on Friday and it was not necessary BUT the place got packed really quick around 7-8pm.,reservations neutral <sep> place negative
0,0,"At the end of the meal, I politely asked the waitress whether she would comp something, and she said yes.",meal neutral <sep> waitress positive
0,0,"the wait for our drinks, appetizers and food was very long, the food was mediocre, and it was a bit pricey.",wait negative <sep> drinks neutral <sep> appetizers neutral <sep> food negative
0,0,No bar only a waiting area with about 10 tables where you can have drinks prior to dinner.,bar negative <sep> waiting area neutral <sep> tables neutral <sep> drinks neutral <sep> dinner neutral
0,0,My group and I cancelled whatever drinks we ordered (no food order since there was NO wait staff) and left.,drinks neutral <sep> wait staff negative
0,0,"It is a nice diner atmosphere, they have booths all around and a couple of middle tables.",diner atmosphere positive <sep> tables neutral
0,0,"I said, that would be fine and had the hostess confirm my reservation before hanging up.",hostess negative <sep> reservation neutral
0,0,The chef even came out with a sample some new appetizers he's working on (the tuna tartare is a keeper!,chef positive <sep> new appetizers neutral <sep> tuna tartare positive
0,0,"The Food The fun factor is high on the menu of experimental, multi-ethnic shared plates.",Food positive <sep> menu neutral
0,0,"Overall, I good place to take a date or have a small group of friends for dinner.",place positive <sep> dinner neutral
0,0,"The Crystal Ballroom was closed for a private party, so we couldn't even enjoy the decor.",Crystal neutral <sep> decor negative
0,0,"The Food When the counter guy asks, Would you like better fries with that?",Food neutral <sep> counter neutral <sep> fries positive
0,0,I had the lobster ravioli--good size portion with a delicious vodka cream sauce.,lobster ravioli neutral <sep> vodka cream sauce positive
0,0,"Although Sweet Melissa's food and pastries are very tasty, the unfriendly folks who work there sour the experience.",Melissa positive <sep> food positive <sep> pastries positive <sep> experience negative
0,0,"However, everything we ate was salted to an extreme, and the steak, so regrettably, was saturated with butter.",steak negative <sep> butter neutral
0,0,"One friend had the steak which he didn't care for, but after waiting so long to be seated he was hungry.",steak neutral <sep> waiting negative
0,0,We went inside to the lounge and found that there were several empty tables (which never ended up being occupied).,lounge neutral <sep> tables negative
0,0,"I drank beer, but I tried her apple martini, It was great not sour at all.",beer neutral <sep> apple martini positive
0,0,I took 8 clients to lunch and was appaled by the overall service.,lunch neutral <sep> service positive
0,0,"For breakfast there are a wide variety of whole grain pancakes; pumpkin is my favorite, blueberry second!",breakfast neutral <sep> grain pancakes positive
0,0,"For desert take the tiramisu, it is by far the best there.",desert neutral <sep> tiramisu positive
0,0,"They don't take reservations, though, so you have to get there by 8:00 to get a good table.",reservations neutral <sep> table positive
0,0,The staff had apparently booked the room for 2 groups with a 30 minute overlap.,staff negative <sep> room neutral <sep> overlap neutral
0,0,I can't imagine how small the fish portion on the $10 lunch menu must be if I got the large one.,fish portion negative <sep> lunch menu neutral <sep> one positive
0,0,I waited for 45 minutes for my entree to realize that the waiter never put the order in.,entree neutral <sep> waiter negative
0,0,The pizza is baked in a wood burning oven and the flavor is fantastic.,pizza neutral <sep> flavor positive
0,0,"Or better yet, if on a budget and want to do something romantic, stop at the bar for a drink and enjoy the sunset.",bar neutral <sep> sunset positive
0,0,"The place is hip and the decorations funky, but the food is lacking.",place positive <sep> food negative
0,0,"None of us were able to get drinks in a timely fashion, and the bartender was EXTREMELY rude to us.",drinks neutral <sep> bartender negative
0,0,The turkey burgers are thick and juicy and they pile the mushrooms on!,turkey burgers positive <sep> mushrooms neutral
0,0,"Coffee, treats, and the best of eerything.",Coffee neutral <sep> treats neutral <sep> eerything positive
0,0,"Many meals were delivered by two servers, besides having a waiter to oversea the process.",meals positive <sep> servers neutral <sep> waiter neutral
0,0,"We arrived about 15 minutes late for a Friday 12:30 reservation, but the staff couldn't have been nicer.",reservation neutral <sep> staff negative
0,0,"The portion size / price combo makes it expensive if you're really hungry, but we went for a late dinner.",portion size / price combo negative <sep> dinner neutral
0,0,"The singing wait staff are great, the food is just awful!!",singing wait staff positive <sep> food negative
0,0,I went on a saturday and the atmosphere was no more exciting than eating dinner at home.,atmosphere negative <sep> dinner neutral
0,0,"The spring rolls are great, tastes like any other rolls with meat filling and I had the soy protein ham dish (bad idea).",spring rolls positive <sep> meat neutral <sep> soy protein ham dish negative
0,0,We walked out the door with only a drink in each of us and the bill was still over $100.,drink neutral <sep> bill negative
0,0,We were rudely told by the waiter that chips are only available at the bar.,waiter negative <sep> chips neutral <sep> bar neutral
0,0,And to end the meal try some hazelnut gelato.,meal neutral <sep> gelato positive
0,0,"Space aside, service is ok but the food is really well done.",Space neutral <sep> food positive
0,0,It is a nice room with a cool bar and you should stop in for a drink and Tapas but dinner was very weak!!!!,room positive <sep> bar positive <sep> drink neutral <sep> dinner negative
0,0,I have been a waiter for many years and I can tell you that if bad service is given you at least apologize to the costumer.,waiter neutral <sep> service negative
0,0,My nice waitress even came running out of the restaurant to hand me a tiny box I had forgotten on the table.,waitress positive <sep> table neutral
0,0,"However, the food, once you get over the price, was very good.",food positive <sep> price negative
0,0,Their cappuccino's are served in a generous mug with a bit too much milk and too-sudsy foam.,served positive <sep> milk negative
0,0,"Other than the too fruity drinks at the bar which wasn't my cup of tea, everything else was excellent.",bar neutral <sep> tea negative
0,0,My only complaint is waiting a bit between the appetizer and the main course but it was well worth it.,waiting negative <sep> main course neutral
0,0,My partner had ordered an appetizer that was no longer available; the waitress did not inform us when reviewing the specials.,waitress negative <sep> specials neutral
0,0,"Smiling servers quiz diners with movie trivia, but forget to fill their water glasses.",servers positive <sep> diners neutral <sep> water glasses neutral
0,0,They were more than happy to seat us even though we were early for our reservation.,seat positive <sep> reservation neutral
0,0,I went with my sister and neither of us had wine so the final bill was a bit shocking.,wine neutral <sep> final bill negative
0,0,"Ignoring the plain decor, Jo-An is one of the best options for cheap japanese food on the Upper West Side.",decor negative <sep> japanese food positive
0,0,"I would recommend the Risotto with pear and spinach, the lasagna, and the salads.",Risotto positive <sep> spinach neutral
0,0,Food and service were very good but prices were a bit high for the portions.,Food positive <sep> service positive <sep> prices negative <sep> portions neutral
0,0,The only con is the price ($110 for two people for a full meal).,price neutral <sep> meal positive
0,0,"When you crave comfort food, make a reservation and head to Piccolo Angolo, they never dissappoint.",food positive <sep> reservation neutral
0,0,"service, one would be overpaying for the experience and for the food.",service positive <sep> food neutral
0,0,"The restaurant is loud, the tables are wooden and the service is OK.",tables neutral <sep> service positive
0,0,A collection of stormy sea paintings and two mermaid figureheads hoisting lights above the bar set a lulled maritime mood.,sea paintings positive <sep> bar neutral
0,0,Heartland is the best place in mid-town to grab a beer after work and meet the cuties that work in the building.,beer positive <sep> cuties neutral
0,0,The final blow came when the waitress scorned our 16% tip for the meal.,waitress negative <sep> meal neutral
0,0,The wine list was small but had a nice variety.,wine list negative <sep> variety positive
0,0,The wine did not come until we were half way through our entree and the waitress overcharged us by a bottle of wine.,entree neutral <sep> waitress negative <sep> wine neutral
0,0,Theme and actors are kinda cool but you are charged some entertainment fee on top of the expensive food and drinks.,actors positive <sep> food negative <sep> drinks negative
0,0,"Nice family place, nice atmosphere, but don't go there for pizza.",family place positive <sep> atmosphere positive <sep> pizza negative
0,0,"Go in, take a deep breath and expect great food, fairly priced with just about the worst service in North Jersey!",food positive <sep> service negative
0,0,"HIGHLY RECOMMENDED, MAKE RESERVATIONS FAR IN ADVANCE TO AVOID LONG WAIT TIMES.",RESERVATIONS neutral <sep> WAIT TIMES negative
0,0,"The ambience is diner-like and the wait staff is rushed, but at these prices, I can't complain.",ambience positive <sep> wait staff negative <sep> prices positive
0,0,"If you go, you have to order the beef ribs for appetizer, coconut char for entree and green donuts for dessert.",beef ribs positive <sep> appetizer neutral
0,0,"When our entrees came, at least 3 or 4 waiters / waitresses came by at different times to wish us bon apetit.",entrees neutral <sep> waitresses negative
0,0,When we arrived there was no free table so we waited at the bar for quite a long time.,table negative <sep> bar neutral
0,0,"The food is decent, but for what the bill comes to, it's just not worth it.",food positive <sep> bill negative
0,0,"Spring roll did not taste very fresh, soup ok but only had 2 shrimps.",Spring roll negative <sep> soup positive <sep> shrimps negative
0,0,"I have been a vegetarian for over 10 years, I do eat cheese but when a person is on a diet it is so hard to enjoy PIZZA.",cheese neutral <sep> PIZZA positive
0,0,I'd like to try their brunch - the menu looks good.,brunch neutral <sep> menu positive
0,0,"if you don't mind slow service and limited selections on the menu occasionally, then you might consider dining there.",service negative <sep> menu neutral
0,0,"The ambience was nice, but service wasn't so great.",ambience positive <sep> service negative
0,0,"I have to say that I've been there only during brunch time but the service even though slow, it was good.",brunch neutral <sep> service negative
0,0,"The waitress had zero knowledge about wine, and even knowledge about the dishes they were serving.",waitress negative <sep> wine neutral
0,0,The tasting menu experience lasted close to three hours and included six or seven food courses and three desert courses.,menu positive <sep> food courses neutral
0,0,This coffee shop offers many varieties of food.,coffee neutral <sep> food positive
0,0,The lemon goat cheesecake was extremely dry and practically begged for a nice sauce or some fresh fruit.,lemon goat cheesecake negative <sep> sauce positive <sep> fruit positive
0,0,Plenty of tables avail for no reservation in bar areain case you want to go on an expensive date for not so great food.,tables positive <sep> food negative
0,0,"I ordered chicken vindaloo, the delivery took about an hour, and it cost me $13 with tip.",chicken vindaloo neutral <sep> cost negative
0,0,The scene is reasonably cool but unworth more than a drink.,scene positive <sep> drink negative
0,0,"The Food In a health-conscious century, it's as likely to be the pub grub as it is the booze that does you in.",Food positive <sep> pub neutral
0,0,"It was my birthday and although they came out with of a bottle of bub, I felt embarrassed about the lack of service.",bottle neutral <sep> service negative
0,0,"Nothing too special about the location or the atmosphere, but DAMN, the pizza is good.",atmosphere negative <sep> pizza positive
0,0,I expected there to be more options for tapas the food was mediocre but the service was pretty good.,tapas neutral <sep> service positive
0,0,You wanna wait a hour for a cramped table to eat mom's macaroni and cheese?,wait neutral <sep> table negative <sep> cheese neutral
0,0,"Recently a seafood dish was so salty that that one flaw overshadowed otherwise excellent 'side' dishes, apps desert.",seafood dish negative <sep> 'side' dishes positive
0,0,Bread bar couldn't get anything right except water refills (good job to the water guy).,bar negative <sep> refills neutral
0,0,"Zero decor, this is not a date place--just a great place to get a quick, tasty and cheap meal.",decor negative <sep> meal positive
0,0,"fish was fresh enough, but the quality was only so-so (the salmon was especially sinewy).",fish positive <sep> quality negative <sep> salmon negative
0,0,The space is small and reservations are definitly needed.,space negative <sep> reservations neutral
0,0,For dessert the waiter reccomended his favorite which was a Torreja.,dessert neutral <sep> waiter positive
0,0,"Not the best ambience and the service is sometimes just mediocre, but the quality of the food is incredible.",ambience negative <sep> service negative <sep> food positive
0,0,the place is small but everything else is 'big' in terms of quality variety and smiles of the wait service.,place negative <sep> quality variety positive <sep> service positive
0,0,The plum wine at the end of the meal was a nice touch.,plum wine positive <sep> meal neutral
0,0,") Scores of employees walking around, but no one seems to clear a plate or offer more drinks.",employees negative <sep> drinks neutral
0,0,"The hummus was not flavorful and when we ran out of bread and asked for more, it never came.",hummus negative <sep> bread neutral
0,0,"One example, I ordered an appetizer that was not prepared as the menu stated and had to argue with waitress to get it fixed.",appetizer neutral <sep> menu neutral <sep> waitress negative
0,0,4 of had dinner here last Saturday and we were all very disappointed with the food and the service.,dinner neutral <sep> food negative
0,0,The Food Palm dry ages its steaks--as opposed to vacuum packing--and the result is evident.,Food negative <sep> steaks neutral
0,0,Although the prices are kind of high for lunch the atmosphere is nice.,prices negative <sep> atmosphere positive
0,0,"They also have great vegearian sushi options, try the AAC (avocado, asparagus and cucumber) roll!",sushi options positive <sep> asparagus and cucumber neutral
0,0,Waiters had to reach over people to deliver food.,Waiters negative <sep> food neutral
0,0,"Its great for people who want to try Korean food, but can't understand the servers or the menu on 32nd St.",Korean food positive <sep> servers neutral <sep> menu neutral
0,0,"The service and surroundings couldn't have been better, but the food was very disapointing at best.",surroundings positive <sep> food negative
0,0,"Noise level is high, and if you are a non smoker ask to be seated away from the bar.",Noise negative <sep> bar neutral
0,0,"Sometimes, the take-out and seating lines can be long, but the staff help move things along.",take-out neutral <sep> seating lines neutral <sep> staff positive
0,0,"The menu was nicely sized with five small plates, eight appetizers and seven entrees.",menu positive <sep> plates neutral <sep> appetizers neutral <sep> entrees neutral
0,0,"So maybe I'm naive to the latest trends in dining, but I really didn't like it.",trends negative <sep> dining neutral
0,0,"Her attitude put a damper on the evening, as did the stares from some servers when we took a peek into the cheese cellar.",servers negative <sep> cheese cellar neutral
0,0,On the table you will also find individual bottles of fine imported olive oil which we put on the bread-fantastic!,table neutral <sep> olive oil positive
0,0,"i went there for dinner on friday night, the waiter had a terrible attitude.",dinner neutral <sep> waiter negative
0,0,The service is excellent and always informative without an air.,service positive <sep> air neutral
0,0,Great wine list with an extra expensive selection for all you big spenders.,wine list positive <sep> selection negative
0,0,"Our waitress left halfway through dinner, without explanation, and was replaced by another waiter.",waitress negative <sep> dinner neutral
0,0,I had to chase down our waitress for the food and the bill.,waitress negative <sep> food neutral
0,0,Try the Duck Confit Hash (topped with two eggs) or the Beer Battered Fish Chips on the Brunch menu.,Duck Confit Hash positive <sep> Beer Battered Fish Chips positive <sep> Brunch menu neutral
0,0,The portions were overly generous for both the apps and entrees without sacrificing the quality.,portions negative <sep> apps positive
0,0,"The Food The secret to Nick's pizza is the sublime crust, which arrives caked in soot.",Food neutral <sep> pizza neutral <sep> crust positive
0,0,Their food is delicious and they send you cut up oranges to cleanse your palate after dinner which is a very nice touch.,food positive <sep> dinner neutral
0,0,"Be prepared to make friends with the people sitting next to you, tight seating.",people neutral <sep> seating negative
0,0,During the summer the outdoor area is a great place to sit and eat you pizza.,outdoor area positive <sep> pizza neutral
0,0,"The atmosphere was embracing and enticing and the costs of the meal, $45 to $55 in value.",atmosphere positive <sep> costs neutral
0,0,"Once seated, there was no waitress to give us our menus.",seated neutral <sep> waitress negative <sep> menus neutral
0,0,"We ordered the recommended dessert ahead of time as they suggested but when it came time for it, the waiter had forgotten it.",dessert neutral <sep> waiter negative
0,0,Someone should tell these people that high prices on the menu does not make your restaurant better.,prices negative <sep> menu neutral
0,0,"Although the homefried potatoes were not worth the plate space, next time I'll ask to substitute a nice salad.",plate space negative <sep> salad positive
0,0,"Come in the evening, sip a glass of wine, or two, and enjoy the great live jazz along with your dinner.",live jazz positive <sep> dinner neutral
0,0,"I sometimes long for their chicken fried steak and a beer, this place does the trick every time.",chicken fried steak positive <sep> beer neutral
0,0,This place is even good for just drinks after work (nice bar) I am going back there as soon as I get a chance.,drinks positive <sep> bar positive <sep> chance neutral
0,0,"I highly suggest you make reservations, as wait times can be extremely long.",reservations neutral <sep> wait negative
0,0,They later told us that our waiter had to fix the 'computer' - that was the reason he couldn't bring us our drinks.,waiter negative <sep> drinks neutral
0,0,"I go in for lunch whenever I can and have the thinnest sliced pastrami, along with fresh cut home-made potato chips.",lunch neutral <sep> potato chips positive
0,0,I went there for Easter Dinner and the pork chops were quite tasty.,Dinner neutral <sep> pork chops positive
0,0,"Although the prices is a bit on the high, you do get big portions for it.",prices negative <sep> portions positive
0,0,"After being seated at an outdoor table on a 45 degree tilt, the surly waitress gave us menus.",seated neutral <sep> outdoor table neutral <sep> waitress negative
0,0,I just had dinner there with my girlfriend and we had the best time.,dinner neutral <sep> time positive
0,0,Hey - What better excuse to sit at the bar and try another one of their fantastic drinks.,bar neutral <sep> drinks positive
0,0,"I have yet to visit for dinner, but had a lovely brunch there recently - the french toast is to DIE for.",dinner neutral <sep> brunch positive <sep> french toast positive
0,0,"From the goat cheese and caperberry dish to hangar steak to pancottas, the food was amazing!",goat cheese neutral <sep> dish positive <sep> steak neutral <sep> food positive
0,0,"I don't mind paying a high price for a really good meal, but this was really average food.",price negative <sep> meal positive <sep> food negative
0,0,The atmosphere was really nice and inviting but our waiter was awful!,atmosphere positive <sep> waiter negative
0,0,When I look at the menu I was surprised at the relatively high price compared with other korean restaurants.,menu neutral <sep> price negative
0,0,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point.",staples positive <sep> burger positive <sep> pastas positive <sep> food negative
0,0,"The bar gets out of control busy due to it's proximity to Fordham University--but the Fordham kids are cool, so it's alright!",bar neutral <sep> Fordham kids positive
0,0,"also, when i was waiting to be seated the bartender gave great service and mixed a mean cocktail for me.",bartender neutral <sep> service positive <sep> cocktail positive
0,0,"The food and beer make up for it, but it would be nice if the staff weren't such buzz kills!",beer positive <sep> staff negative
0,0,"Don't know about the rest of the food, but the burgers are one of New York's hidden treats.",burgers positive <sep> treats neutral
0,0,"When I really need good pizza I fly in From Arizona for a few pies, go to friends house , freeze them and fly home.",pizza positive <sep> pies neutral
0,0,The food was pretty good but the portions were smaller than what I would expect for brunch.,food positive <sep> portions negative
0,0,I just think the prices are high for the type of food the kitchen turns out as well as the portion sizes.,prices negative <sep> food neutral <sep> portion sizes neutral
0,0,"It's called OYSTER BAR, and yet no oyster selection at all!",OYSTER BAR neutral <sep> oyster selection negative
0,0,"the atmosphere is trendy, i think it's better to come here for a drink rather than dinner.",atmosphere positive <sep> drink neutral <sep> dinner neutral
0,0,"Don't ask for menu,steak is what you will have,along with great creamed spinach.",steak neutral <sep> spinach positive
0,0,The waitstaff told us that they had already run out of one of the entrees (before 8 p.,waitstaff negative <sep> entrees neutral
0,0,"The salads were like those we were served in Paris, and the Eggs Benedict were out of this world.",salads neutral <sep> Eggs Benedict positive
0,0,"I thought it was great, best service I've ever had in a long time.",service positive <sep> time neutral
0,0,But what would have been a pleasant experience was spoiled by the attitude and actions of the wait staff and the management.,attitude neutral <sep> wait staff positive <sep> management positive
0,0,the most expensive dish on the menu was $14!!!,dish negative <sep> menu neutral
0,0,They cook the cheese so that it turns a nice brown color and it is absolutely the best pizza I've ever had in New York.,cheese neutral <sep> pizza positive
0,0,"Charging full price for half pie toppings, and refusing delivery (1 block) for orders under $20.",price negative <sep> half pie toppings neutral
0,0,"Not only is the sushi mostly stellar, you'd have to be a real bonehead to not take advantage of their cooked items.",sushi neutral <sep> items negative
0,0,Our waiter was confused and forgot an additional soda when we asked for it.,waiter negative <sep> soda neutral
0,0,On the menu board posted outside - they got Passion Fruit Creme Brule.,menu neutral <sep> Fruit Creme Brule positive
0,0,The entertainment was great they have shows that go on through out the dinner.,entertainment positive <sep> shows neutral
0,0,"The appetizers are ok, but the service is slow.",appetizers positive <sep> service negative
0,0,"After finishing your meal, you can drop by their natural food market next door for organic all natural grocery.",meal neutral <sep> food positive
0,0,"warm orangey glow, nice old mexican prints, wee bar that my bf and i vowed to go back and linger at.",mexican positive <sep> bar neutral
0,0,We tried to get the manager who flatly refused to come to our table and discuss the problem with us.,manager negative <sep> table neutral
0,0,"the atmosphere is that of a diner, but if you get a booth that is the best!",atmosphere positive <sep> diner neutral
0,0,(must try the fois gras appetizer and chocolate milkshake for dessert.,fois gras appetizer positive <sep> chocolate milkshake positive <sep> dessert neutral
0,0,About a half hour wait with reservations.,wait negative <sep> reservations neutral
0,0,"When the bill came, the waiter snatched it back so he could add the $3 difference to the wine.",waiter negative <sep> wine neutral
0,0,The bar area got a little too crowded but the ambiance was great.,bar area negative <sep> ambiance positive
0,0,"Teenie weenie overpriced appetizers were served at an agonizingly slow pace, one at a time 30 minutes between each.",appetizers negative <sep> served neutral
0,0,The best dish is not listed on their menu - it is a special - the flat pasta with truffle mushroom sauce.,dish positive <sep> menu neutral <sep> flat pasta with truffle mushroom sauce positive
0,0,I've eaten dinner here quite a few times and the sushi/sashimi has been very fresh on every occasion.,dinner neutral <sep> sushi/sashimi positive
0,0,"For the price and quality of the food we got, I would not dine here again.",price negative <sep> quality negative <sep> food neutral
0,0,"The calamari salad was great while the lamb ribs were fat, fattier and fattiest.",calamari salad positive <sep> lamb ribs negative
0,0,not to mention that the waiter offered putting a scoop of ice cream on my dessert.,waiter negative <sep> dessert neutral
0,0,"It was very loud, I felt too crowded, the man chair's next to me made it impossible for the waiters to pass.",man chair neutral <sep> waiters negative
0,0,"Room is impressive, but service is slow and taste was almost like fast food.",Room positive <sep> service negative <sep> food negative
0,0,"the specials were excellent, everything was delicious down to the olive oil they serve when you sit down.",specials positive <sep> olive oil neutral
0,0,Tried again for Brunch and really bad server with HUGE attitude.,Brunch positive <sep> server negative
0,0,"The waiters can shoot off a 5 minute long list of specials, and they know the menu very well.",waiters positive <sep> menu neutral
0,0,"sam adams on tap, french fries served out of a brown paper bag and a burger cooked perfectly.",tap neutral <sep> french fries served neutral <sep> burger positive
0,0,The food was good but not worth the price.,food positive <sep> price negative
0,0,"Was greeted and seated with no attitude from the host and hostess, despite no reservation.",hostess negative <sep> reservation neutral
0,0,"Grabbed a lunch here on a weekday and it was reasonably priced, well-portioned and generally well-prepared.",lunch neutral <sep> priced positive
0,0,"The bar downstairs is a lot of fun, so if you get stuck waiting, just have drink.",waiting negative <sep> drink neutral
0,0,"Although the wait staff was friendly, the atmosphere was not.",wait staff positive <sep> atmosphere negative
0,0,I would definitely recommend getting reservations as the wait can be very long.,reservations neutral <sep> wait negative
0,0,I had the item that they forgot to put on the menu; some very tasty fish over jasmine rice with shrimp.,menu neutral <sep> fish positive <sep> rice with shrimp positive
0,0,"I'd like to think that my brunch was an isolated incident, but just in case it is not, DON'T GET THE STEAK AND EGGS.",brunch neutral <sep> STEAK negative <sep> EGGS negative
0,0,Service was horrendous the night we went for dinner.,Service negative <sep> dinner neutral
0,0,"No extra pickles, no AC, no ice water, slow service, the whole thing was just dissapointing.",water neutral <sep> service negative
0,0,I even overheard the one waiter argue to the host about that and then they conveniently switched to speaking Spanish.,waiter negative <sep> host neutral
0,0,After dinner our waiter takes the bill and the manager tells him to clear our table so that we could leave.,dinner neutral <sep> waiter negative <sep> bill neutral <sep> manager negative
0,0,"The other food they serve is also very good, but the pizza keeps calling me back!",food positive <sep> serve neutral <sep> pizza positive
0,0,"40 minutes later, the waitress finally looked at our table and we asked about our dishes.",waitress negative <sep> dishes neutral
0,0,"Whole roasted branzino, a well-charred rib eye steak and roast suckling pig are typical dinner entrees.",roasted branzino neutral <sep> well-charred rib neutral <sep> roast suckling pig neutral <sep> dinner entrees positive
0,0,"The liquid brunch consisting of 3 drinks (bloody marys, mimosas or screwdrivers) and coffee and an entree is quite a bargain.",brunch neutral <sep> drinks neutral <sep> mimosas neutral <sep> entree positive
0,0,"Don't go for the decor or the location, go for the food!",decor negative <sep> location negative <sep> food positive
0,0,"We were here for lunch and were seated promptly in the bright, comfortable dining room.",lunch neutral <sep> seated positive
0,0,"The decor in the dinin room is a bit bland, but the service is always friendly.",decor negative <sep> dinin room neutral <sep> service positive
0,0,"02 one can have salad, great steak, and cheesecake or chocolate mousse, plus friendly service.",salad neutral <sep> steak positive <sep> cheesecake or chocolate mousse neutral <sep> service positive
0,0,"The value for this place was great-- we had 2 drinks, 2 appetizers, 2 entrees, and 1 chocolate cake (yummy!!)",value positive <sep> drinks neutral <sep> appetizers neutral <sep> entrees neutral <sep> chocolate cake positive
0,0,"Dining choices range from three-course, ingredient-themed tasting menus or a regular, seasonal a la carte menu.",Dining choices range neutral <sep> menus positive <sep> la carte menu positive
0,0,"Don't know if the bar is really that bad, BUT the food would more than compensate!",bar negative <sep> food positive
0,0,I walk in ask to take a look a the menu and was greeted by the a nasty not so passive aggressive hostess.,menu neutral <sep> hostess negative
0,0,One of my favorite places to get a cup of tea or to have a casual brunch with the newspaper.,cup of tea neutral <sep> brunch neutral <sep> places positive
0,0,My dinner partner loved some dishes even when they were too hot for her taste.,dinner neutral <sep> dishes positive
0,0,I dined at Belleville and my meal was distrupted by the manager yelling at the wait staff in the middle of the dining room.,meal neutral <sep> manager negative <sep> wait staff negative <sep> room neutral
0,0,The manager was very thoughtful to have the chef make me a dish not on the menu to my liking.,manager positive <sep> chef neutral
0,0,"At almost $70/person with a glass of wine, the food is overrated.",glass of wine neutral <sep> food negative
0,0,The dramatic space complements the food and will wow out-of-towners.,dramatic space neutral <sep> food positive
