review_id,sentences_ids,sentences_texts,sentences_opinions
0,0,"We waited an hour for our appetizers, (I suspect the waitress forgot to put in our order because the restaurant was not busy) and then the entrees came at the same time!",appetizers neutral <sep> waitress negative <sep> entrees neutral
0,0,The waiter was pleasant and I thought how bad could someone screw up basic Italian food?,waiter positive <sep> Italian food neutral
0,0,"It came with a (small) salad, large bowl of udon, and 6 pieces of sushi plus wrapped rice (not sure what that was called.",salad neutral <sep> bowl of udon positive
0,0,"Great tasting meat, intimate if slightly noisy ambience and the service is slightly less attentive than it could be but is done with charm.",meat positive <sep> service negative
0,0,"When one purchases a bottle of wine, it's fairly common practice for a server to come by and refill your glass, but not the case here; 2.",server negative <sep> glass neutral
0,0,The handwritten menu makes me think the choices change frequently -- we started with pumpkin fritters and then had bunny rabbit and sea bass cakes.,handwritten menu neutral <sep> rabbit positive <sep> sea bass cakes positive
0,0,THe ribs are good and I havent had anything on the menu that did taste great.,ribs positive <sep> menu neutral
0,0,"Waited 30 min for a brick they call bread and water, another hour for food (tiiiiiiiny portions).",bread neutral <sep> water neutral <sep> food neutral <sep> portions negative
0,0,"From having an appetizer, a glass of wine and reading a magazine to sitting by a table to work on my grades, to meeting other fellow teachers for a book club to partying with the owners all my experiences at Futura have always been extremely postive!",appetizer neutral <sep> glass of wine neutral <sep> table neutral <sep> owners positive
0,0,I had the Steamed Mussels and Clams and the sauce was to die for.,Steamed Mussels and Clams and neutral <sep> sauce positive
0,0,Service is one thing but a restaurant like Craft needs to have much better quality food for the price they charge.,Service neutral <sep> food positive
0,0,"While the food is terrific, you must overlook the often apathetic service, and the sometimes downright rude Manager that seats people.",food positive <sep> service negative
0,0,"With dessert, the pre-theater is a great deal/meal.",dessert neutral <sep> pre-theater positive
0,0,If you want to have fresh grill fish served just with virgin olive oil and lemon Telly's Taverna is the place for you.,grill fish served positive <sep> virgin olive oil neutral
0,0,"Even without this hiccup, the service seemed very amateur--not snooty, as I've read in other reviews--just nowhere near as good as it should be given the price of the meal.",service negative <sep> price neutral <sep> meal neutral
0,0,The restaurant didn't mind me sitting on their doorstep to the extent that the bartender invited me in for a drink.,bartender positive <sep> drink neutral
0,0,"Even when the chef is not in the house, the food and service are right on target.",chef neutral <sep> food positive <sep> service positive
0,0,"When the manager came over, he accused my friend of offending the chef and continued to argue with her about the dish.",manager negative <sep> chef negative <sep> dish neutral
0,0,"my husband has certain food allergies, and they were 100% accomodating even for the tasting menu which is seven courses for $50 - they even substituted dishes for ones that he couldn't have.",food neutral <sep> menu positive <sep> dishes neutral
0,0,it's one of the cheapest eats in the city and the food is not bad if you sit at the bar only - they have a decent chicken and/or beef tender tips but they cook with a lot of garlic so beware.,bar neutral <sep> beef tender tips positive
0,0,"the atmosphere is that of a diner, but if you get a booth that is the best!",atmosphere positive <sep> diner neutral
0,0,"He hooted and hollered -- and told every staff person at the bar, not to serve us.",staff negative <sep> bar neutral
0,0,"Rely on your food, your chef, your decor, your impeccable service, SOMETHING other than creating some fake VIP atmosphere to make people feel as if they need to gain admission in order to feel better about themselves.",food positive <sep> chef positive <sep> decor positive <sep> service positive <sep> atmosphere negative
0,0,"i had the smallest martini, which the waiter spilled part of.",smallest martini neutral <sep> waiter negative
0,0,"Don't ask for menu,steak is what you will have,along with great creamed spinach.",steak neutral <sep> spinach positive
0,0,"In April, the service was fair but again, the food was at best only warm.",service positive <sep> food negative
0,0,"The Scene This storefront eatery is decked with colorful Mexican art and party kitsch, but it gets dim and moody enough in the evenings to suit a date.",Scene neutral <sep> Mexican art positive <sep> dim neutral
0,0,"When the food came, it was almost good, but the lack of AC, bad service, and overall apathetic staff, from the HOST, to the MANAGER to the WAITER, ruined the experience.",food positive <sep> service negative <sep> staff negative <sep> HOST negative <sep> MANAGER negative
0,0,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",soy sauce negative <sep> scallion neutral
0,0,"In addition, they lack basic ammenities like a toaster, and the decor was shabby, at best.",toaster neutral <sep> decor negative
0,0,"There were many helpful people, not only one waiter - kept refilling the water, the wine, asking if everything was okay.",waiter positive <sep> wine neutral
0,0,The atmosphere is classy with salsa music in the background.,atmosphere positive <sep> salsa music neutral
0,0,We took seats at the bar with 2 amazing bottles of wine (one for the appetizers and one to match the entrees) Monsieur Zucco was very accomodating and kept a sharp eye at filling our glasses at the right time at the right level.,bar neutral <sep> bottles of wine positive <sep> appetizers positive
0,0,This pizza is the BEST anywhere for grandma slices!,pizza positive <sep> grandma slices neutral
0,0,"Noodle bowls are mixed with tempura vegetables, mountain yam, mushrooms, or spiced with curry or cold citrus dipping sauces.",mushrooms neutral <sep> citrus dipping sauces positive
0,0,"The servers were extremely professional, especially considering the entire room needed to be served at the same time.",servers positive <sep> served neutral
0,0,"Great place for either appetizers and drinks at the bar, a romantic dinner or late night partying.",drinks positive <sep> bar neutral
0,0,"Short of being invited to a Filipino home for dinner, Elvie's is the closest you'll get to tasting Filipino delights.",dinner neutral <sep> delights positive
0,0,"If you consider throwing food at your when they remember good service, then go for it.",food neutral <sep> service positive
0,0,"The place is a little over-priced for brunch but it is a nice restaurant so that was expected Food (i had the omelette with cheddar, mushrooms and herbs), service, coffee, atmosphere were all fantastic.",place negative <sep> brunch neutral <sep> cheddar neutral <sep> mushrooms neutral <sep> herbs neutral <sep> service positive <sep> coffee positive <sep> atmosphere positive
0,0,As to the fact that everyone else's sushi looked better: the waitresses are not responsible for offering you what is CLEARLY written on the menu as Omakase - Chef's Choice.,sushi positive <sep> waitresses negative <sep> menu neutral
0,0,"Our waiter actually said he would check with the chef, like they might force us to share our food.",waiter negative <sep> food neutral
0,0,"Overall, I would rather go to a chain coffee house up the street for the same priced coffee, but a much more relaxing atmosphere, and no one forgetting my order.",priced coffee negative <sep> atmosphere positive
0,0,We went inside to the lounge and found that there were several empty tables (which never ended up being occupied).,lounge neutral <sep> tables negative
0,0,The waitress/hostess seemed a bit sad when we told her we weren't ordering dessert (those arepas are deceptively filling!,waitress/hostess negative <sep> dessert neutral
0,0,"ASK for spice adjustments or for special orders, if you think you'll need them, BUT most dishes are GREAT as the staff prepares them.",dishes positive <sep> staff neutral
0,0,Portion was just a bit small compare with other restaurant but the price was lower than usualy as well (7.,Portion negative <sep> price positive
0,0,The waiters were getting a wine class from a very loud manager and ignoring all the patrons - someone should have been giving them a class on serving instead.,waiters neutral <sep> wine neutral <sep> manager negative <sep> patrons negative
0,0,I ordered the flounder special - the fish was fresh but the dish lacked flavor.,fish positive <sep> dish negative <sep> flavor negative
0,0,"' When I reasoned with them that my dining partner already received her hot entree and was halfway done eating, and all I ordered was two rolls, the wait staff finally got the idea that maybe they should be trying to get me my order.",dining neutral <sep> entree neutral <sep> wait staff negative
0,0,"The service isn't spectacular and neither is the ambience, but on a lunch hour, all you're looking for is a satisfied stomach.",service negative <sep> ambience negative <sep> lunch neutral
0,0,"We went at 1 am, we got food, fast service and Excellent drinks.",food neutral <sep> service positive
0,0,"Not only is it the nicest atmosphere with an antique bar and allabaster globes sconces, marble fireplace.",atmosphere positive <sep> bar neutral
0,0,"The staff were friendly, but the food just wasn't that great.",staff negative <sep> food positive
0,0,"The bill was surprisingly inexpensive considering we each had appetizers, an entree, dessert and drinks (alcoholic and non) we also had 3 rounds of shots for the entire table.",appetizers neutral <sep> dessert neutral <sep> alcoholic neutral <sep> bill positive <sep> table neutral
0,0,The waitresses are at your table filling your water or oil before your last sip or dip.,waitresses positive <sep> water neutral <sep> oil neutral
0,0,"we told our waiter to make five selections for each of us, and he decided instead to charge us for each glass separately instead ($80 instead of $20).",waiter negative <sep> glass separately neutral
0,0,"My friend and I did have to wait a few minutes for a table, but only because Amanda Hesser (the new NY Times food critic) showed up and, obviously, needed a copious level of attention from the greetings staff.",table neutral <sep> food neutral <sep> staff positive
0,0,"We had reserved space one one side of the bar, but when the staff tried to force the Pre-Fixe on all 15 members of the party to stay there, we moved to the other side (the difference in decor was minimal).",bar neutral <sep> staff negative <sep> Pre-Fixe neutral
0,0,"Limited menu but for STEAK,,, and giant onion and tomato salad.",menu negative <sep> STEAK neutral
0,0,"the tasty food keeps luring me back, but after placing an order with who i assume must be the same rude sunday manager i keep hearing about, i'm not sure i will again.",food positive <sep> manager negative
0,0,It seemed to take the new staff forever to figure out what they were doing; I had one nightmare of a brunch where the registers didn't seem to work and it literally took over an hour to get our check.,new staff negative <sep> brunch neutral
0,0,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,miso soup neutral <sep> flavor negative <sep> fish negative
0,0,Just look at all those people waiting outside to feat in an unadorned space of cramped shared tables?,waiting neutral <sep> space positive
0,0,Green bean salad was tasty but could have used a bit more of a kick  Baby backs - Wow!,Green bean salad positive <sep> Baby backs neutral
0,0,on the food-front while adding just enough of a civilized atmosphere where you won't worry about either your neighbor or the wait staff biting off one of your fingers.,atmosphere positive <sep> wait staff neutral
0,0,Our cocktails were ok but at ridiculous dance club prices.,cocktails positive <sep> prices negative
0,0,bartenders management and at first were a bit disappointed with food.,bartenders management neutral <sep> food negative
0,0,I even overheard the one waiter argue to the host about that and then they conveniently switched to speaking Spanish.,waiter negative <sep> host neutral
0,0,"Summary good service, bad food!",service positive <sep> food negative
0,0,"We waited 15 minutes for a menu, another 20 for a tea, another 15 for an appetizer, then when the plates came out, the waitress had to ask me what I'd ordered.",menu neutral <sep> tea neutral <sep> appetizer neutral <sep> plates neutral <sep> waitress negative
0,0,"Intrigued by the ambience of the restaurant, some friends and I decided to have dinner at Paladar on Saturday night.",ambience negative <sep> dinner neutral
0,0,There were 6 servers standing around watching me eat but they never asked if I needed anything or even offered me water.,servers negative <sep> water neutral
0,0,"Items are a la carte, so if you order lamb chops, that's all you get.",la carte neutral <sep> lamb chops positive
0,0,"Upon explaining, the waiter confronted us as we left and spewed a stream of profanities at us as we walked out the door.",waiter negative <sep> door neutral
0,0,"The clean, sunny interior looks nothing like Jerry and the gang's dingy haunt, but it showcases fun ephemera like Seinfeld cast autographs and press clips on how the diner inspired the musical ode by Suzanne Vega.",interior positive <sep> Seinfeld neutral
0,0,Come hungry but be careful not to order too large an appetizer because it would be a shame to waste their scallion pancakes because you've gotten too full prematurely.,appetizer positive <sep> scallion pancakes neutral
0,0,"Everyone around me was eating stuff that wasn't on the menu and looked tastier, but the waitress didn't bother to suggest any of these things, even when asked for suggestions.",menu neutral <sep> waitress negative
0,0,"And I pretty much had to tell the waiter that when dinner is late, you usually comp your guests something.",waiter negative <sep> dinner neutral
0,0,"we ordered filets, and ny steaks eventhough our waiter kept pushing up to get the porterhouse.",steaks neutral <sep> waiter negative
0,0,"Because of the delicate thin crust, take-out pies get soggy in their boxes.",crust positive <sep> take-out pies negative
0,0,"it is too bad because the food, ambiance, and drinks were great but they need serious help on the service.",food positive <sep> ambiance positive <sep> drinks positive <sep> service negative
0,0,"When the food arrived, the portions were really small, and didn't really reflect the awesome descriptions on the menu.",food neutral <sep> portions negative
0,0,"12/24/03  Dinner was ok, service was so- so,the worst part was the hostess - we made reservations a month before Christmas Eve for three people, you would think the table would be large enough for all three of us.",Dinner positive <sep> service neutral <sep> hostess negative
0,0,My appetizer of endive and bleu cheese salad was a surprisingly large serving which balanced the striped bass entree (served on a bed of vegetables).,appetizer neutral <sep> serving positive
0,0,"food arrived quickly and was hot and v good, just don't be on a diet if you are going to eat here as no real options for slimmers!!",food positive <sep> options neutral
0,0,"The cool thing about the 3 course price fix is that there is no special or limited menu, you can order ANY app, ANY entree and ANY Dessert.",course price neutral <sep> menu negative
0,0,"Full of characters from the neighborhood, it's a fun place to meet up with friends or have a drink at the bar.",drink neutral <sep> bar neutral <sep> place positive
0,0,Get plenty on food for the price.,food positive <sep> price neutral
0,0,"We both got soup, and appetizer, and a main course (fabulous duck), so we didnt have space for dessert.",appetizer neutral <sep> duck positive <sep> dessert neutral
0,0,We tried to place the order and the waiter had no clue what we wanted even though we pointed it out on the menu.,waiter negative <sep> menu neutral
0,0,"The menu is informatively presented with facts about the ingredients, and is divided into Starting and Sharing plates, which allows one to sample a few items during the meal.",menu positive <sep> ingredients neutral
0,0,"I ordered the empanadas sampler, crab croqueta, and something else I don't remember but I remember (all appetizers) thinking this was the best Cuban meal I had ever eaten.",crab croqueta neutral <sep> appetizers neutral <sep> Cuban meal positive
0,0,Mushroom appetizer was doused in a gross mayonnaise like sauce and had not been described that way on the menu.,Mushroom appetizer negative <sep> gross mayonnaise like sauce neutral <sep> menu neutral
0,0,"(and don't miss the olive oil when dining in - not sure what they put in it, but it is de-licious!",olive oil negative <sep> dining neutral
0,0,"The atmosphere and clientele often evoke the feeling of being at a friend's dinner party, where people linger over wine, and chat over small plates of food.",clientele positive <sep> dinner neutral <sep> wine neutral <sep> food neutral
0,0,The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.,atmosphere positive <sep> cocktail neutral <sep> bar neutral <sep> scene positive
0,0,"Needing a sugar fix, my husband and I walked in here to find a wall to wall adornment of delightful confections.",sugar neutral <sep> confections positive
0,0,I recently attended a celebratory dinner here and I just want to warn everyone that the service is the worst I have ever experienced!,celebratory dinner neutral <sep> service negative
0,0,Large portions of food to share.,portions positive <sep> food neutral
0,0,"They served the main course before the appetizers eventhough we asked for the latter first, to which our waiter responded that they don't serve them separately without telling us beforehand while ordering.",appetizers neutral <sep> waiter negative
0,0,"They brought us one teacup sized bowl of chips for the 4 of us, which disappeared within minutes, and didn't replenish our chips until an hour later--after we finally got our food and after we asked them for some more chips 2 TIMES!",bowl of chips negative <sep> food neutral
0,0,the most expensive dish on the menu was $14!!!,dish negative <sep> menu neutral
0,0,"00 bottle of wine, we had to endure the waiter's attitude, like he was doing us a solid, if you're into huge Euro crowds and don't care about what you eat and how it is served to you, Baraonda is your kind of place.",attitude neutral <sep> crowds negative
0,0,The cooks in the front are very friendly and helpful.,cooks positive <sep> front neutral
0,0,The DJ at the bar kept the place alive.,DJ positive <sep> bar neutral
0,0,"The service was terrible- our waiter was unable to make any recommendations, mumbled the special and failed to check back during the course of our meal.",service negative <sep> waiter negative <sep> meal neutral
0,0,"Fusion-inspired tapas, such as wasabi-honey poached garlic shrimp, show off the talents of the San Sebastian-trained chefs.",tapas positive <sep> wasabi-honey poached garlic shrimp neutral
0,0,"Before we can even order desert, the waitress comes and tells us we have to leave because the host wanted our table.",waitress negative <sep> table neutral
0,0,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",food positive <sep> service negative
0,0,"Babbo and Lupa are significantly better, and this place should redo the menu, or empty seats could become the norm.",menu neutral <sep> seats negative
0,0,"The music is a little bit louder, but the food is excellent.",music negative <sep> food positive
0,0,"After they were done poking and prodding our food, the waiter took it right from their table and tried to give it to us.",food neutral <sep> waiter negative
0,0,"When I questioned the purpose of waiting on this line, I was asked to leave the bar.",waiting neutral <sep> bar negative
0,0,5 hour meal (we ordered the tasting menu).,hour meal neutral <sep> menu positive
0,0,"The drinks, served with a little extra in the shaker, anticipate the aptly executed menu, which emphasizes comfort foods of a bygone era--veggies, for example, include crisp Brussels sprouts, shredded beets and bubbling-hot scalloped potatoes.",drinks neutral <sep> menu neutral <sep> foods positive <sep> veggies neutral <sep> sprouts positive <sep> beets positive
0,0,The atmosphere was a little less than inviting as the tables are close together and I could hear the brother/sister couple next to us arguing (although this did provide entertainment for the evening).,atmosphere negative <sep> tables negative <sep> entertainment neutral
